"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"Z";"06.09.2026";"19:50:32";72;58;"WKR";"022";"Köthen";"U";31160;19202;201;19001;2851;10822;1293;988;500;866;217;25;219;91;27;126;890;31;55;230;18972;4040;10853;1545;868;600;373;;;;;;;693;;;;""
"Z";"06.09.2026";"19:52:45";7;3;"WKR";"022";"Köthen";"B";0;2243;18;2225;634;664;201;200;71;225;22;1;32;11;12;12;126;8;6;34;2209;815;657;234;166;82;118;;;;;;;137;;;;""
"Z";"06.09.2026";"19:52:45";79;61;"WKR";"022";"Köthen";"";31160;21445;219;21226;3485;11486;1494;1188;571;1091;239;26;251;102;39;138;1016;39;61;264;21181;4855;11510;1779;1034;682;491;;;;;;;830;;;;""
"Z";"06.09.2026";"19:47:30";73;66;"WKR";"023";"Zerbst";"U";30374;18741;227;18514;2988;9767;1264;1273;536;952;273;17;181;85;51;90;948;24;65;340;18401;4270;9961;1571;1294;857;448;;;;;;;;;;;""
"Z";"06.09.2026";"19:43:35";6;1;"WKR";"023";"Zerbst";"B";0;913;5;908;268;225;99;111;27;63;18;1;17;8;1;4;60;4;2;14;899;366;228;124;101;44;36;;;;;;;;;;;""
"Z";"06.09.2026";"19:47:30";79;67;"WKR";"023";"Zerbst";"";30374;19654;232;19422;3256;9992;1363;1384;563;1015;291;18;198;93;52;94;1008;28;67;354;19300;4636;10189;1695;1395;901;484;;;;;;;;;;;""
"Z";"06.09.2026";"19:33:06";49;28;"WKR";"024";"Wittenberg";"U";16586;9739;91;9648;1856;4909;642;596;176;526;254;18;104;42;21;51;411;17;25;107;9632;2418;5015;772;502;188;194;543;;;;;;;;;;""
"Z";"06.09.2026";"19:33:23";14;1;"WKR";"024";"Wittenberg";"B";0;870;3;867;260;239;72;102;28;58;40;1;10;4;3;4;44;0;2;4;866;335;246;88;67;25;27;78;;;;;;;;;;""
"Z";"06.09.2026";"19:33:23";63;29;"WKR";"024";"Wittenberg";"";16586;10609;94;10515;2116;5148;714;698;204;584;294;19;114;46;24;55;455;17;27;111;10498;2753;5261;860;569;213;221;621;;;;;;;;;;""
"Z";"06.09.2026";"19:32:55";72;54;"WKR";"025";"Jessen";"U";25866;15710;172;15538;2700;8536;1004;929;319;663;344;25;141;60;27;63;675;19;33;183;15527;3406;8647;1247;781;321;270;855;;;;;;;;;;""
"Z";"06.09.2026";"19:24:09";9;1;"WKR";"025";"Jessen";"B";0;509;10;499;143;158;52;38;3;23;20;0;8;4;3;3;38;1;5;15;494;179;165;61;41;5;10;33;;;;;;;;;;""
"Z";"06.09.2026";"19:32:55";81;55;"WKR";"025";"Jessen";"";25866;16219;182;16037;2843;8694;1056;967;322;686;364;25;149;64;30;66;713;20;38;198;16021;3585;8812;1308;822;326;280;888;;;;;;;;;;""
"Z";"06.09.2026";"19:40:19";38;12;"WKR";"026";"Dessau-Roßlau";"U";9751;5701;74;5627;926;2460;426;503;185;575;31;1;59;25;13;24;369;9;21;99;5602;1522;2621;539;442;283;195;;;;;;;;;;;""
"Z";"06.09.2026";"19:40:58";14;5;"WKR";"026";"Dessau-Roßlau";"B";0;2853;12;2841;751;671;270;383;109;352;29;1;34;8;9;13;199;4;8;41;2812;1132;704;361;252;208;155;;;;;;;;;;;""
"Z";"06.09.2026";"19:40:58";52;17;"WKR";"026";"Dessau-Roßlau";"";9751;8554;86;8468;1677;3131;696;886;294;927;60;2;93;33;22;37;568;13;29;140;8414;2654;3325;900;694;491;350;;;;;;;;;;;""
"Z";"06.09.2026";"19:34:13";54;14;"WKR";"027";"Dessau-Roßlau-Wittenberg";"U";5746;3540;32;3508;547;1734;219;272;103;280;51;2;33;17;17;26;190;5;12;34;3506;806;1817;302;227;116;74;123;;;;;41;;;;;""
"Z";"06.09.2026";"19:39:05";12;4;"WKR";"027";"Dessau-Roßlau-Wittenberg";"B";0;2284;11;2273;594;523;208;285;97;307;34;5;27;12;7;10;156;2;6;19;2265;873;553;282;228;89;132;71;;;;;37;;;;;""
"Z";"06.09.2026";"19:39:05";66;18;"WKR";"027";"Dessau-Roßlau-Wittenberg";"";5746;5824;43;5781;1141;2257;427;557;200;587;85;7;60;29;24;36;346;7;18;53;5771;1679;2370;584;455;205;206;194;;;;;78;;;;;""
"Z";"06.09.2026";"19:50:29";51;40;"WKR";"028";"Bitterfeld-Wolfen";"U";35301;19886;227;19659;2828;11091;1309;1214;444;956;331;18;220;80;52;123;907;29;57;258;19628;3400;11531;1571;1183;477;537;929;;;;;;;;;;""
"Z";"06.09.2026";"19:46:22";10;3;"WKR";"028";"Bitterfeld-Wolfen";"B";0;3006;13;2993;781;860;300;357;68;254;80;1;43;20;6;19;188;3;13;23;2983;915;916;411;327;93;134;187;;;;;;;;;;""
"Z";"06.09.2026";"19:50:29";61;43;"WKR";"028";"Bitterfeld-Wolfen";"";35301;22892;240;22652;3609;11951;1609;1571;512;1210;411;19;263;100;58;142;1095;32;70;281;22611;4315;12447;1982;1510;570;671;1116;;;;;;;;;;""
"Z";"06.09.2026";"19:45:44";55;21;"WKR";"029";"Saalekreis";"U";10785;6727;85;6642;903;3901;394;396;170;312;58;12;57;19;16;45;318;23;18;93;6634;1321;4023;527;315;249;91;;;;;;;;108;;;""
"L";;;8;0;"WKR";"029";"Saalekreis";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"Z";"06.09.2026";"19:45:44";63;21;"WKR";"029";"Saalekreis";"";10785;6727;85;6642;903;3901;394;396;170;312;58;12;57;19;16;45;318;23;18;93;6634;1321;4023;527;315;249;91;;;;;;;;108;;;""
"Z";"06.09.2026";"19:35:55";56;40;"WKR";"030";"Eisleben";"U";25953;14976;177;14799;2116;8911;954;836;342;434;111;17;123;56;22;76;701;68;32;226;14750;2640;9188;1321;716;493;222;;;;;;;;170;;;""
"Z";"06.09.2026";"19:38:12";15;6;"WKR";"030";"Eisleben";"B";0;2759;12;2747;731;825;345;333;89;169;14;2;23;10;7;11;158;25;5;23;2736;925;862;474;227;113;79;;;;;;;;56;;;""
"Z";"06.09.2026";"19:38:12";71;46;"WKR";"030";"Eisleben";"";25953;17735;189;17546;2847;9736;1299;1169;431;603;125;19;146;66;29;87;859;93;37;249;17486;3565;10050;1795;943;606;301;;;;;;;;226;;;""
"Z";"06.09.2026";"19:39:19";75;52;"WKR";"031";"Sangerhausen";"U";22765;13388;141;13247;2149;7427;907;827;256;480;111;18;146;53;32;72;663;73;33;179;13209;2868;7696;1193;627;390;258;;;;;;;;177;;;""
"Z";"06.09.2026";"19:38:06";13;7;"WKR";"031";"Sangerhausen";"B";0;3982;28;3954;1078;1128;462;479;129;277;32;5;43;19;7;12;235;29;19;49;3933;1486;1154;538;316;203;173;;;;;;;;63;;;""
"Z";"06.09.2026";"19:39:19";88;59;"WKR";"031";"Sangerhausen";"";22765;17370;169;17201;3227;8555;1369;1306;385;757;143;23;189;72;39;84;898;102;52;228;17142;4354;8850;1731;943;593;431;;;;;;;;240;;;""
"Z";"06.09.2026";"19:45:16";70;35;"WKR";"032";"Querfurt";"U";15564;9708;109;9599;1461;5727;545;551;199;308;93;12;93;28;21;42;477;33;9;137;9571;1769;5914;718;559;301;184;;;;;;;;126;;;""
"Z";"06.09.2026";"19:42:45";20;3;"WKR";"032";"Querfurt";"B";0;434;1;433;117;148;42;46;18;26;3;0;6;3;4;2;17;1;0;3;431;126;150;60;46;27;15;;;;;;;;7;;;""
"Z";"06.09.2026";"19:45:16";90;38;"WKR";"032";"Querfurt";"";15564;10142;110;10032;1578;5875;587;597;217;334;96;12;99;31;25;44;494;34;9;140;10002;1895;6064;778;605;328;199;;;;;;;;133;;;""
"Z";"06.09.2026";"19:44:32";34;13;"WKR";"033";"Merseburg";"U";13249;6831;82;6749;941;4040;449;362;146;311;34;8;68;19;18;42;290;6;15;97;6734;1272;4210;562;331;224;135;;;;;;;;;;;""
"Z";"06.09.2026";"19:36:16";9;1;"WKR";"033";"Merseburg";"B";0;714;2;712;197;219;81;60;14;71;6;2;4;0;8;5;41;3;1;5;709;281;226;94;59;31;18;;;;;;;;;;;""
"Z";"06.09.2026";"19:44:32";43;14;"WKR";"033";"Merseburg";"";13249;7545;84;7461;1138;4259;530;422;160;382;40;10;72;19;26;47;331;9;16;102;7443;1553;4436;656;390;255;153;;;;;;;;;;;""
"Z";"06.09.2026";"19:42:38";53;20;"WKR";"034";"Bad Dürrenberg-Saalekreis";"U";8793;5506;56;5450;870;3038;293;330;157;300;51;8;51;10;11;22;288;8;13;60;5446;1126;3065;399;292;195;112;;;;;;;257;;;;""
"Z";"06.09.2026";"19:38:37";10;2;"WKR";"034";"Bad Dürrenberg-Saalekreis";"B";0;794;4;790;212;264;73;72;23;70;5;1;9;5;2;6;47;1;0;4;790;263;271;98;60;27;20;;;;;;;51;;;;""
"Z";"06.09.2026";"19:42:38";63;22;"WKR";"034";"Bad Dürrenberg-Saalekreis";"";8793;6300;60;6240;1082;3302;366;402;180;370;56;9;60;15;13;28;335;9;13;64;6236;1389;3336;497;352;222;132;;;;;;;308;;;;""
"Z";"06.09.2026";"19:37:03";29;5;"WKR";"035";"Halle I";"U";5041;2534;31;2503;353;1177;213;200;55;290;17;1;46;13;4;16;111;2;5;36;2498;605;1200;271;174;65;86;;;;;;;97;;;;""
"Z";"06.09.2026";"19:35:30";9;3;"WKR";"035";"Halle I";"B";0;1658;4;1654;337;423;252;255;41;158;15;5;21;5;10;13;116;0;3;13;1645;455;435;331;202;40;69;;;;;;;113;;;;""
"Z";"06.09.2026";"19:37:03";38;8;"WKR";"035";"Halle I";"";5041;4192;35;4157;690;1600;465;455;96;448;32;6;67;18;14;29;227;2;8;49;4143;1060;1635;602;376;105;155;;;;;;;210;;;;""
"Z";"06.09.2026";"19:29:10";30;7;"WKR";"036";"Halle II";"U";7981;4061;28;4033;591;1058;496;473;127;954;34;5;44;6;15;20;193;2;15;35;4026;824;1054;1137;391;144;284;;;;;;;155;;;37;""
"Z";"06.09.2026";"19:37:47";17;4;"WKR";"036";"Halle II";"B";0;1952;8;1944;296;293;313;309;70;467;22;0;26;15;10;10;102;2;9;10;1942;387;290;657;263;91;138;;;;;;;90;;;26;""
"Z";"06.09.2026";"19:37:47";47;11;"WKR";"036";"Halle II";"";7981;6013;36;5977;887;1351;809;782;197;1421;56;5;70;21;25;30;295;4;24;45;5968;1211;1344;1794;654;235;422;;;;;;;245;;;63;""
"Z";"06.09.2026";"19:28:02";36;7;"WKR";"037";"Halle III";"U";6129;3320;31;3289;420;988;337;346;89;843;25;2;23;7;15;18;157;2;17;35;3285;517;970;923;197;110;370;67;;;;;;131;;;;""
"Z";"06.09.2026";"19:34:46";21;6;"WKR";"037";"Halle III";"B";0;3914;32;3882;474;305;596;682;95;1506;33;5;17;10;6;4;135;2;12;37;3877;608;291;1923;291;129;449;62;;;;;;124;;;;""
"Z";"06.09.2026";"19:34:46";57;13;"WKR";"037";"Halle III";"";6129;7234;63;7171;894;1293;933;1028;184;2349;58;7;40;17;21;22;292;4;29;72;7162;1125;1261;2846;488;239;819;129;;;;;;255;;;;""
"Z";"06.09.2026";"19:35:08";31;5;"WKR";"038";"Halle IV";"U";4049;2327;26;2301;340;1113;105;218;80;233;19;6;17;4;8;10;137;4;7;29;2298;552;1106;146;225;79;64;;;;;;;126;;;;""
"Z";"06.09.2026";"19:30:54";13;3;"WKR";"038";"Halle IV";"B";0;2004;7;1997;457;454;186;324;79;284;15;4;33;14;6;8;118;8;7;11;1993;751;446;203;285;62;100;;;;;;;146;;;;""
"Z";"06.09.2026";"19:35:08";44;8;"WKR";"038";"Halle IV";"";4049;4331;33;4298;797;1567;291;542;159;517;34;10;50;18;14;18;255;12;14;40;4291;1303;1552;349;510;141;164;;;;;;;272;;;;""
"Z";"06.09.2026";"19:48:18";59;44;"WKR";"039";"Weißenfels";"U";25380;15427;153;15274;2178;9007;1064;861;328;651;128;20;171;64;40;73;622;21;46;211;15216;3000;9094;1349;996;540;237;;;;;;;;;;;""
"Z";"06.09.2026";"19:33:09";13;4;"WKR";"039";"Weißenfels";"B";0;1796;15;1781;398;651;154;197;51;105;27;1;35;9;7;15;122;1;8;27;1769;533;665;179;241;96;55;;;;;;;;;;;""
"Z";"06.09.2026";"19:48:18";72;48;"WKR";"039";"Weißenfels";"";25380;17223;168;17055;2576;9658;1218;1058;379;756;155;21;206;73;47;88;744;22;54;238;16985;3533;9759;1528;1237;636;292;;;;;;;;;;;""
"Z";"06.09.2026";"19:46:24";59;38;"WKR";"040";"Naumburg";"U";18054;11054;139;10915;1756;6094;685;610;274;484;104;34;185;46;22;51;516;26;28;140;10914;2618;6205;778;397;294;222;;318;;;;;;;;82;""
"Z";"06.09.2026";"19:48:09";20;6;"WKR";"040";"Naumburg";"B";0;2464;7;2457;675;653;253;271;71;271;31;6;52;12;6;5;136;9;6;15;2449;1079;660;253;123;84;126;;85;;;;;;;;39;""
"Z";"06.09.2026";"19:48:09";79;44;"WKR";"040";"Naumburg";"";18054;13518;146;13372;2431;6747;938;881;345;755;135;40;237;58;28;56;652;35;34;155;13363;3697;6865;1031;520;378;348;;403;;;;;;;;121;""
"Z";"06.09.2026";"19:46:45";67;48;"WKR";"041";"Zeitz";"U";26844;15335;184;15151;2130;9159;967;812;240;528;274;24;145;70;29;63;623;22;65;202;15133;2471;9105;1112;771;263;229;576;;;;;;495;;111;;""
"Z";"06.09.2026";"19:44:25";12;3;"WKR";"041";"Zeitz";"B";0;1179;3;1176;309;415;88;114;32;84;33;1;13;2;3;12;63;2;5;6;1173;358;400;100;82;34;53;79;;;;;;48;;19;;""
"Z";"06.09.2026";"19:46:45";79;51;"WKR";"041";"Zeitz";"";26844;16514;187;16327;2439;9574;1055;926;272;612;307;25;158;72;32;75;686;24;70;208;16306;2829;9505;1212;853;297;282;655;;;;;;543;;130;;""
