Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Gemeinden am 20.09.2026 um 20:40:40 Uhr - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151) / Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5455;Lützow-Lübstorf;13074088;Zickhusen;1;1;442;327;74,0;2;1,5;98,5;28,9;46,6;3,1;5,3;4,3;0,9;1,2;0,6;0,3;0,6;0,0;0,0;5,9;0,9;0,0;0,3;0,3;0,6;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5455;Lützow-Lübstorf;13074755;Briefwahl Lützow-Lübstorf;3;1;0;727;x;1;28;699;268;169;88;63;35;19;x;x;x;x;x;x;57;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5455;Lützow-Lübstorf;13074755;Briefwahl Lützow-Lübstorf;3;1;0;727;x;1;3,9;96,1;38,3;24,2;12,6;9,0;5,0;2,7;x;x;x;x;x;x;8,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5455;Lützow-Lübstorf;13074755;Briefwahl Lützow-Lübstorf;3;1;0;727;x;2;26;701;324;159;70;36;28;8;12;3;2;0;0;0;52;4;0;0;1;2;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5455;Lützow-Lübstorf;13074755;Briefwahl Lützow-Lübstorf;3;1;0;727;x;2;3,6;96,4;46,2;22,7;10,0;5,1;4,0;1,1;1,7;0,4;0,3;0,0;0,0;0,0;7,4;0,6;0,0;0,0;0,1;0,3;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;565;301;53,3;1;5;296;120;130;15;16;11;1;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;565;301;53,3;1;1,7;98,3;40,5;43,9;5,1;5,4;3,7;0,3;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;565;301;53,3;2;2;299;114;130;11;7;16;1;4;0;1;1;1;2;7;3;0;0;0;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074004;Benz;1;1;565;301;53,3;2;0,7;99,3;38,1;43,5;3,7;2,3;5,4;0,3;1,3;0,0;0,3;0,3;0,3;0,7;2,3;1,0;0,0;0,0;0,0;0,3;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;922;583;63,2;1;4;579;183;281;19;43;21;4;x;x;x;x;x;x;28;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;922;583;63,2;1;0,7;99,3;31,6;48,5;3,3;7,4;3,6;0,7;x;x;x;x;x;x;4,8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;922;583;63,2;2;5;578;175;265;16;31;31;2;13;0;2;0;0;0;37;0;0;0;4;1;1;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074007;Blowatz;1;1;922;583;63,2;2;0,9;99,1;30,3;45,8;2,8;5,4;5,4;0,3;2,2;0,0;0,3;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,7;0,2;0,2;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;414;251;60,6;1;0;251;75;137;13;9;8;3;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;414;251;60,6;1;0,0;100,0;29,9;54,6;5,2;3,6;3,2;1,2;x;x;x;x;x;x;2,4;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;414;251;60,6;2;0;251;73;127;12;12;10;2;1;1;0;0;0;0;8;3;0;0;1;0;1;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074009;Boiensdorf;1;1;414;251;60,6;2;0,0;100,0;29,1;50,6;4,8;4,8;4,0;0,8;0,4;0,4;0,0;0,0;0,0;0,0;3,2;1,2;0,0;0,0;0,4;0,0;0,4;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;1027;610;59,4;1;6;604;209;282;23;32;26;12;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;1027;610;59,4;1;1,0;99,0;34,6;46,7;3,8;5,3;4,3;2,0;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;1027;610;59,4;2;6;604;192;268;20;26;38;5;13;1;1;0;2;0;33;2;1;0;0;2;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074034;Hornstorf;1;1;1027;610;59,4;2;1,0;99,0;31,8;44,4;3,3;4,3;6,3;0,8;2,2;0,2;0,2;0,0;0,3;0,0;5,5;0,3;0,2;0,0;0,0;0,3;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;484;320;66,1;1;2;318;119;150;14;14;10;5;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;484;320;66,1;1;0,6;99,4;37,4;47,2;4,4;4,4;3,1;1,6;x;x;x;x;x;x;1,9;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;484;320;66,1;2;4;316;113;139;15;7;20;2;4;3;0;0;0;1;9;3;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074044;Krusenhagen;1;1;484;320;66,1;2;1,3;98,8;35,8;44,0;4,7;2,2;6,3;0,6;1,3;0,9;0,0;0,0;0,0;0,3;2,8;0,9;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;1;1;1766;1004;56,9;1;8;996;299;512;49;60;31;20;x;x;x;x;x;x;25;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;1;1;1766;1004;56,9;1;0,8;99,2;30,0;51,4;4,9;6,0;3,1;2,0;x;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;1;1;1766;1004;56,9;2;5;999;304;491;38;46;47;10;9;2;6;2;0;0;30;7;1;2;1;2;1;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074056;Neuburg;1;1;1766;1004;56,9;2;0,5;99,5;30,4;49,1;3,8;4,6;4,7;1,0;0,9;0,2;0,6;0,2;0,0;0,0;3,0;0,7;0,1;0,2;0,1;0,2;0,1;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074756;Briefwahl Neuburg;1;0;0;0;x;1;0;0;0;0;0;0;0;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074756;Briefwahl Neuburg;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5456;Neuburg;13074756;Briefwahl Neuburg;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5456;Neuburg;13074756;Briefwahl Neuburg;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;302;126;41,7;1;1;125;44;66;3;5;5;0;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;302;126;41,7;1;0,8;99,2;35,2;52,8;2,4;4,0;4,0;0,0;x;x;x;x;x;x;1,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;302;126;41,7;2;1;125;39;63;2;3;14;0;0;0;1;0;0;0;3;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074006;Bibow;1;1;302;126;41,7;2;0,8;99,2;31,2;50,4;1,6;2,4;11,2;0,0;0,0;0,0;0,8;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;660;370;56,1;1;4;366;88;226;12;16;8;4;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;660;370;56,1;1;1,1;98,9;24,0;61,7;3,3;4,4;2,2;1,1;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;660;370;56,1;2;3;367;91;214;8;8;12;2;4;2;0;0;0;0;18;5;1;1;1;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074023;Glasin;1;1;660;370;56,1;2;0,8;99,2;24,8;58,3;2,2;2,2;3,3;0,5;1,1;0,5;0,0;0,0;0,0;0,0;4,9;1,4;0,3;0,3;0,3;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;424;268;63,2;1;5;263;70;146;11;13;7;8;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;424;268;63,2;1;1,9;98,1;26,6;55,5;4,2;4,9;2,7;3,0;x;x;x;x;x;x;3,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;424;268;63,2;2;3;265;62;147;12;12;10;5;5;1;2;0;1;0;6;1;0;0;1;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074036;Jesendorf;1;1;424;268;63,2;2;1,1;98,9;23,4;55,5;4,5;4,5;3,8;1,9;1,9;0,4;0,8;0,0;0,4;0,0;2,3;0,4;0,0;0,0;0,4;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;Lübberstorf;1;1;204;146;71,6;1;1;145;41;72;3;12;13;1;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;Lübberstorf;1;1;204;146;71,6;1;0,7;99,3;28,3;49,7;2,1;8,3;9,0;0,7;x;x;x;x;x;x;2,1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;Lübberstorf;1;1;204;146;71,6;2;1;145;47;67;3;9;8;1;0;2;0;1;0;0;7;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074046;Lübberstorf;1;1;204;146;71,6;2;0,7;99,3;32,4;46,2;2,1;6,2;5,5;0,7;0,0;1,4;0,0;0,7;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;2;1;1024;501;48,9;1;4;497;171;254;28;21;4;5;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;2;1;1024;501;48,9;1;0,8;99,2;34,4;51,1;5,6;4,2;0,8;1,0;x;x;x;x;x;x;2,8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;2;1;1024;501;48,9;2;5;496;183;243;17;19;5;3;2;1;0;1;1;0;19;0;1;1;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074057;Neukloster, Stadt;2;1;1024;501;48,9;2;1,0;99,0;36,9;49,0;3,4;3,8;1,0;0,6;0,4;0,2;0,0;0,2;0,2;0,0;3,8;0,0;0,2;0,2;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;136;92;67,6;1;1;91;26;44;2;10;1;2;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;136;92;67,6;1;1,1;98,9;28,6;48,4;2,2;11,0;1,1;2,2;x;x;x;x;x;x;6,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;136;92;67,6;2;1;91;26;40;1;8;3;0;2;1;0;1;0;0;5;1;1;0;1;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074060;Passee;1;1;136;92;67,6;2;1,1;98,9;28,6;44,0;1,1;8,8;3,3;0,0;2,2;1,1;0,0;1,1;0,0;0,0;5,5;1,1;1,1;0,0;1,1;1,1;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2746;1437;52,3;1;9;1428;425;781;46;86;21;18;x;x;x;x;x;x;51;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2746;1437;52,3;1;0,6;99,4;29,8;54,7;3,2;6,0;1,5;1,3;x;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2746;1437;52,3;2;7;1430;431;736;36;67;37;11;14;4;5;6;0;0;73;2;2;0;5;0;1;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074084;Warin, Stadt;2;2;2746;1437;52,3;2;0,5;99,5;30,1;51,5;2,5;4,7;2,6;0,8;1,0;0,3;0,3;0,4;0,0;0,0;5,1;0,1;0,1;0,0;0,3;0,0;0,1;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1111;641;57,7;1;8;633;187;338;26;41;10;9;x;x;x;x;x;x;22;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1111;641;57,7;1;1,2;98,8;29,5;53,4;4,1;6,5;1,6;1,4;x;x;x;x;x;x;3,5;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1111;641;57,7;2;7;634;203;328;21;23;17;4;6;0;2;1;0;0;25;0;0;0;3;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074090;Zurow;1;1;1111;641;57,7;2;1,1;98,9;32,0;51,7;3,3;3,6;2,7;0,6;0,9;0,0;0,3;0,2;0,0;0,0;3,9;0,0;0,0;0,0;0,5;0,2;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Züsow;1;1;239;149;62,3;1;2;147;49;62;6;15;7;0;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Züsow;1;1;239;149;62,3;1;1,3;98,7;33,3;42,2;4,1;10,2;4,8;0,0;x;x;x;x;x;x;5,4;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Züsow;1;1;239;149;62,3;2;2;147;43;60;6;7;18;0;1;0;0;0;0;0;11;1;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074091;Züsow;1;1;239;149;62,3;2;1,3;98,7;29,3;40,8;4,1;4,8;12,2;0,0;0,7;0,0;0,0;0,0;0,0;0,0;7,5;0,7;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;2;1;0;1114;x;1;8;1106;483;275;103;104;56;30;x;x;x;x;x;x;55;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;2;1;0;1114;x;1;0,7;99,3;43,7;24,9;9,3;9,4;5,1;2,7;x;x;x;x;x;x;5,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;2;1;0;1114;x;2;2;1112;536;259;86;66;53;22;16;4;2;2;1;1;45;10;0;0;5;1;3;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5457;Neukloster-Warin;13074757;Briefwahl Neukloster-Warin;2;1;0;1114;x;2;0,2;99,8;48,2;23,3;7,7;5,9;4,8;2,0;1,4;0,4;0,2;0,2;0,1;0,1;4,0;0,9;0,0;0,0;0,4;0,1;0,3;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1044;600;57,5;1;5;595;216;252;40;35;11;16;x;x;x;x;x;x;25;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1044;600;57,5;1;0,8;99,2;36,3;42,4;6,7;5,9;1,8;2,7;x;x;x;x;x;x;4,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1044;600;57,5;2;2;598;174;256;36;22;48;4;6;9;0;2;0;0;34;2;0;1;4;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074013;Carlow;1;1;1044;600;57,5;2;0,3;99,7;29,1;42,8;6,0;3,7;8,0;0,7;1,0;1,5;0,0;0,3;0,0;0,0;5,7;0,3;0,0;0,2;0,7;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;163;100;61,3;1;1;99;41;31;8;7;2;3;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;163;100;61,3;1;1,0;99,0;41,4;31,3;8,1;7,1;2,0;3,0;x;x;x;x;x;x;7,1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;163;100;61,3;2;2;98;35;34;6;2;8;1;2;0;1;0;0;0;8;0;0;0;0;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074018;Dechow;1;1;163;100;61,3;2;2,0;98,0;35,7;34,7;6,1;2,0;8,2;1,0;2,0;0,0;1,0;0,0;0,0;0,0;8,2;0,0;0,0;0,0;0,0;1,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074028;Groß Molzahn;1;1;336;211;62,8;1;4;207;79;99;9;12;4;2;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074028;Groß Molzahn;1;1;336;211;62,8;1;1,9;98,1;38,2;47,8;4,3;5,8;1,9;1,0;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074028;Groß Molzahn;1;1;336;211;62,8;2;4;207;81;94;6;8;10;1;0;0;1;0;0;0;5;1;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074028;Groß Molzahn;1;1;336;211;62,8;2;1,9;98,1;39,1;45,4;2,9;3,9;4,8;0,5;0,0;0,0;0,5;0,0;0,0;0,0;2,4;0,5;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;340;248;72,9;1;2;246;87;116;5;21;2;5;x;x;x;x;x;x;10;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;340;248;72,9;1;0,8;99,2;35,4;47,2;2,0;8,5;0,8;2,0;x;x;x;x;x;x;4,1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;340;248;72,9;2;1;247;89;105;3;16;2;1;6;2;0;1;0;0;17;3;0;1;1;0;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074033;Holdorf;1;1;340;248;72,9;2;0,4;99,6;36,0;42,5;1,2;6,5;0,8;0,4;2,4;0,8;0,0;0,4;0,0;0,0;6,9;1,2;0,0;0,4;0,4;0,0;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074042;Königsfeld;3;3;797;482;60,5;1;6;476;177;215;9;38;10;12;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074042;Königsfeld;3;3;797;482;60,5;1;1,2;98,8;37,2;45,2;1,9;8,0;2,1;2,5;x;x;x;x;x;x;3,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074042;Königsfeld;3;3;797;482;60,5;2;5;477;165;203;11;30;24;6;5;0;1;1;0;0;21;2;1;1;1;3;2;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074042;Königsfeld;3;3;797;482;60,5;2;1,0;99,0;34,6;42,6;2,3;6,3;5,0;1,3;1,0;0,0;0,2;0,2;0,0;0,0;4,4;0,4;0,2;0,2;0,2;0,6;0,4;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Klosterstadt;5;5;2997;1497;49,9;1;28;1469;540;672;56;89;25;30;x;x;x;x;x;x;57;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Klosterstadt;5;5;2997;1497;49,9;1;1,9;98,1;36,8;45,7;3,8;6,1;1,7;2,0;x;x;x;x;x;x;3,9;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Klosterstadt;5;5;2997;1497;49,9;2;19;1478;485;669;44;62;64;18;18;5;7;3;3;0;78;4;4;1;5;6;2;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074065;Rehna, Klosterstadt;5;5;2997;1497;49,9;2;1,3;98,7;32,8;45,3;3,0;4,2;4,3;1,2;1,2;0,3;0,5;0,2;0,2;0,0;5,3;0,3;0,3;0,1;0,3;0,4;0,1;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;316;192;60,8;1;2;190;79;76;12;12;5;0;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;316;192;60,8;1;1,0;99,0;41,6;40,0;6,3;6,3;2,6;0,0;x;x;x;x;x;x;3,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;316;192;60,8;2;2;190;74;75;9;6;15;2;2;0;0;1;0;0;5;0;0;0;0;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074066;Rieps;1;1;316;192;60,8;2;1,0;99,0;38,9;39,5;4,7;3,2;7,9;1,1;1,1;0,0;0,0;0,5;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,5;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;1022;619;60,6;1;6;613;238;272;22;34;19;8;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;1022;619;60,6;1;1,0;99,0;38,8;44,4;3,6;5,5;3,1;1,3;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;1022;619;60,6;2;6;613;219;253;18;27;40;4;4;2;0;1;1;0;36;6;0;0;1;1;0;x;x
20.09.2026 20:40:40;P;74;Nordwestmecklenburg;5458;Rehna;13074073;Schlagsdorf;1;1;1022;619;60,6;2;1,0;99,0;35,7;41,3;2,9;4,4;6,5;0,7;0,7;0,3;0,0;0,2;0,2;0,0;5,9;1,0;0,0;0,0;0,2;0,2;0,0;x;x
20.09.2026 20:40:40;A;74;Nordwestmecklenburg;5458;Rehna;13074078;Thandorf;1;1;155;101;65,2;1;1;100;47;31;9;3;4;0;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
