party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
gruene,landes,,41,Doreen Frowitter,be:gruene:person:doreen frowitter,29,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,42,Evan Vosberg,be:gruene:person:evan vosberg,69,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,43,Elena Christine Steinbach,be:gruene:person:elena christine steinbach,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,44,Friedrich Ehrhardt,be:gruene:person:friedrich ehrhardt,16,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,45,Lilly Aepfelbach,be:gruene:person:lilly aepfelbach,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,46,Nicolas Völcker Ortega,be:gruene:person:nicolas voelcker ortega,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,47,Kristin Otto,be:gruene:person:kristin otto,68,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,48,Niclas Rother,be:gruene:person:niclas rother,61,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,49,Lisa Wolfram,be:gruene:person:lisa wolfram,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,50,Jan Stiermann,be:gruene:person:jan stiermann,52,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,51,Listenplatz 51 · unbekannt,be:gruene:list:landes:land:51,,,1
gruene,landes,,52,Listenplatz 52 · unbekannt,be:gruene:list:landes:land:52,,,1
gruene,landes,,53,Listenplatz 53 · unbekannt,be:gruene:list:landes:land:53,,,1
gruene,landes,,54,Listenplatz 54 · unbekannt,be:gruene:list:landes:land:54,,,1
gruene,landes,,55,Listenplatz 55 · unbekannt,be:gruene:list:landes:land:55,,,1
gruene,landes,,56,Listenplatz 56 · unbekannt,be:gruene:list:landes:land:56,,,1
gruene,landes,,57,Listenplatz 57 · unbekannt,be:gruene:list:landes:land:57,,,1
gruene,landes,,58,Listenplatz 58 · unbekannt,be:gruene:list:landes:land:58,,,1
gruene,landes,,59,Listenplatz 59 · unbekannt,be:gruene:list:landes:land:59,,,1
gruene,landes,,60,Listenplatz 60 · unbekannt,be:gruene:list:landes:land:60,,,1
fdp,landes,,1,Christoph Meyer,be:fdp:person:christoph meyer,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,2,Dr. Maren Jasper-Winter,be:fdp:person:maren jasper-winter,1,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,3,Peter Langer,be:fdp:person:peter langer,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,4,Maria Wandel,be:fdp:person:maria wandel,15,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,5,Tobias Bauschke,be:fdp:person:tobias bauschke,39,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,6,Moritz Wimmer,be:fdp:person:moritz wimmer,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,7,Batuhan Temiz,be:fdp:person:batuhan temiz,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,8,Karoline Preisler,be:fdp:person:karoline preisler,38,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,9,Dr. Felix Recke-Friedrich,be:fdp:person:felix recke-friedrich,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,10,David Jahn,be:fdp:person:david jahn,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,11,Eren Güvercin,be:fdp:person:eren guevercin,2,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,12,Matthias Morrkopf-Widlok,be:fdp:person:matthias morrkopf-widlok,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,13,Axel Bering,be:fdp:person:axel bering,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,14,Ruven Gastel,be:fdp:person:ruven gastel,18,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,15,Belinda Christmann,be:fdp:person:belinda christmann,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,16,Henning Krumrey,be:fdp:person:henning krumrey,40,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,17,Joachim Schmidt,be:fdp:person:joachim schmidt,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,18,Prof. Dr. Martin Lutzenberger,be:fdp:person:martin lutzenberger,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,19,Philip Schmidt,be:fdp:person:philip schmidt,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,20,Franz Teresiak,be:fdp:person:franz teresiak,7,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,21,Anastasia Vishnevskaya-Mann,be:fdp:person:anastasia vishnevskaya-mann,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,22,Bastian Roet,be:fdp:person:bastian roet,6,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,23,Alexey Smachtin,be:fdp:person:alexey smachtin,,https://www.fdp-berlin.de/ein-starkes-team-fuer-eine-stadt-die-wieder-funktioniert,0
fdp,landes,,24,Listenplatz 24 · unbekannt,be:fdp:list:landes:land:24,,,1
fdp,landes,,25,Listenplatz 25 · unbekannt,be:fdp:list:landes:land:25,,,1
fdp,landes,,26,Listenplatz 26 · unbekannt,be:fdp:list:landes:land:26,,,1
fdp,landes,,27,Listenplatz 27 · unbekannt,be:fdp:list:landes:land:27,,,1
fdp,landes,,28,Listenplatz 28 · unbekannt,be:fdp:list:landes:land:28,,,1
fdp,landes,,29,Listenplatz 29 · unbekannt,be:fdp:list:landes:land:29,,,1
fdp,landes,,30,Listenplatz 30 · unbekannt,be:fdp:list:landes:land:30,,,1
fdp,landes,,31,Listenplatz 31 · unbekannt,be:fdp:list:landes:land:31,,,1
fdp,landes,,32,Listenplatz 32 · unbekannt,be:fdp:list:landes:land:32,,,1
fdp,landes,,33,Listenplatz 33 · unbekannt,be:fdp:list:landes:land:33,,,1
fdp,landes,,34,Listenplatz 34 · unbekannt,be:fdp:list:landes:land:34,,,1
fdp,landes,,35,Listenplatz 35 · unbekannt,be:fdp:list:landes:land:35,,,1
fdp,landes,,36,Listenplatz 36 · unbekannt,be:fdp:list:landes:land:36,,,1
fdp,landes,,37,Listenplatz 37 · unbekannt,be:fdp:list:landes:land:37,,,1
fdp,landes,,38,Listenplatz 38 · unbekannt,be:fdp:list:landes:land:38,,,1
fdp,landes,,39,Listenplatz 39 · unbekannt,be:fdp:list:landes:land:39,,,1
fdp,landes,,40,Listenplatz 40 · unbekannt,be:fdp:list:landes:land:40,,,1
fdp,landes,,41,Listenplatz 41 · unbekannt,be:fdp:list:landes:land:41,,,1
fdp,landes,,42,Listenplatz 42 · unbekannt,be:fdp:list:landes:land:42,,,1
fdp,landes,,43,Listenplatz 43 · unbekannt,be:fdp:list:landes:land:43,,,1
fdp,landes,,44,Listenplatz 44 · unbekannt,be:fdp:list:landes:land:44,,,1
fdp,landes,,45,Listenplatz 45 · unbekannt,be:fdp:list:landes:land:45,,,1
fdp,landes,,46,Listenplatz 46 · unbekannt,be:fdp:list:landes:land:46,,,1
fdp,landes,,47,Listenplatz 47 · unbekannt,be:fdp:list:landes:land:47,,,1
fdp,landes,,48,Listenplatz 48 · unbekannt,be:fdp:list:landes:land:48,,,1
fdp,landes,,49,Listenplatz 49 · unbekannt,be:fdp:list:landes:land:49,,,1
fdp,landes,,50,Listenplatz 50 · unbekannt,be:fdp:list:landes:land:50,,,1
fdp,landes,,51,Listenplatz 51 · unbekannt,be:fdp:list:landes:land:51,,,1
fdp,landes,,52,Listenplatz 52 · unbekannt,be:fdp:list:landes:land:52,,,1
fdp,landes,,53,Listenplatz 53 · unbekannt,be:fdp:list:landes:land:53,,,1
fdp,landes,,54,Listenplatz 54 · unbekannt,be:fdp:list:landes:land:54,,,1
fdp,landes,,55,Listenplatz 55 · unbekannt,be:fdp:list:landes:land:55,,,1
fdp,landes,,56,Listenplatz 56 · unbekannt,be:fdp:list:landes:land:56,,,1
fdp,landes,,57,Listenplatz 57 · unbekannt,be:fdp:list:landes:land:57,,,1
fdp,landes,,58,Listenplatz 58 · unbekannt,be:fdp:list:landes:land:58,,,1
fdp,landes,,59,Listenplatz 59 · unbekannt,be:fdp:list:landes:land:59,,,1
fdp,landes,,60,Listenplatz 60 · unbekannt,be:fdp:list:landes:land:60,,,1
bsw,landes,,1,Dr. Alexander King,be:bsw:person:alexander king,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,2,Dr. Michael Lüders,be:bsw:person:michael lueders,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,3,Josephine Thyrêt,be:bsw:person:josephine thyret,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,4,Sevim Dagdelen,be:bsw:person:sevim dagdelen,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,5,Norman Wolf,be:bsw:person:norman wolf,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,6,Wiebke Diehl,be:bsw:person:wiebke diehl,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,7,Robert Schneider,be:bsw:person:robert schneider,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,8,Alina Lindemann,be:bsw:person:alina lindemann,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,9,Philippe Gouverneur,be:bsw:person:philippe gouverneur,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,10,Manaf Hassan,be:bsw:person:manaf hassan,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,11,Erwin Liedke,be:bsw:person:erwin liedke,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,12,Martin Mnich,be:bsw:person:martin mnich,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,13,Andreas Preisner,be:bsw:person:andreas preisner,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,14,Jonathan Farner,be:bsw:person:jonathan farner,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,15,Viola Radke,be:bsw:person:viola radke,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,16,Johann Geißler,be:bsw:person:johann geissler,,https://bsw.berlin/allgemein/bsw-berlin-komplettiert-landesliste-fuer-die-abgeordnetenhauswahl-2026/,0
bsw,landes,,17,Nicolai Röschert,be:bsw:person:nicolai roeschert,,https://www.nd-aktuell.de/artikel/1201353.wahlen-parteien-berlinweit-auf-den-stimmzetteln.html,0
bsw,landes,,18,Sabine Zimmer,be:bsw:person:sabine zimmer,,https://www.nd-aktuell.de/artikel/1201353.wahlen-parteien-berlinweit-auf-den-stimmzetteln.html,0
bsw,landes,,19,Torsten Geißler,be:bsw:person:torsten geissler,,https://www.nd-aktuell.de/artikel/1201353.wahlen-parteien-berlinweit-auf-den-stimmzetteln.html,0
bsw,landes,,20,Listenplatz 20 · unbekannt,be:bsw:list:landes:land:20,,,1
bsw,landes,,21,Listenplatz 21 · unbekannt,be:bsw:list:landes:land:21,,,1
bsw,landes,,22,Listenplatz 22 · unbekannt,be:bsw:list:landes:land:22,,,1
bsw,landes,,23,Listenplatz 23 · unbekannt,be:bsw:list:landes:land:23,,,1
bsw,landes,,24,Listenplatz 24 · unbekannt,be:bsw:list:landes:land:24,,,1
bsw,landes,,25,Listenplatz 25 · unbekannt,be:bsw:list:landes:land:25,,,1
bsw,landes,,26,Listenplatz 26 · unbekannt,be:bsw:list:landes:land:26,,,1
bsw,landes,,27,Listenplatz 27 · unbekannt,be:bsw:list:landes:land:27,,,1
bsw,landes,,28,Listenplatz 28 · unbekannt,be:bsw:list:landes:land:28,,,1
bsw,landes,,29,Listenplatz 29 · unbekannt,be:bsw:list:landes:land:29,,,1
bsw,landes,,30,Listenplatz 30 · unbekannt,be:bsw:list:landes:land:30,,,1
bsw,landes,,31,Listenplatz 31 · unbekannt,be:bsw:list:landes:land:31,,,1
bsw,landes,,32,Listenplatz 32 · unbekannt,be:bsw:list:landes:land:32,,,1
bsw,landes,,33,Listenplatz 33 · unbekannt,be:bsw:list:landes:land:33,,,1
bsw,landes,,34,Listenplatz 34 · unbekannt,be:bsw:list:landes:land:34,,,1
bsw,landes,,35,Listenplatz 35 · unbekannt,be:bsw:list:landes:land:35,,,1
bsw,landes,,36,Listenplatz 36 · unbekannt,be:bsw:list:landes:land:36,,,1
bsw,landes,,37,Listenplatz 37 · unbekannt,be:bsw:list:landes:land:37,,,1
bsw,landes,,38,Listenplatz 38 · unbekannt,be:bsw:list:landes:land:38,,,1
bsw,landes,,39,Listenplatz 39 · unbekannt,be:bsw:list:landes:land:39,,,1
bsw,landes,,40,Listenplatz 40 · unbekannt,be:bsw:list:landes:land:40,,,1
bsw,landes,,41,Listenplatz 41 · unbekannt,be:bsw:list:landes:land:41,,,1
bsw,landes,,42,Listenplatz 42 · unbekannt,be:bsw:list:landes:land:42,,,1
bsw,landes,,43,Listenplatz 43 · unbekannt,be:bsw:list:landes:land:43,,,1
bsw,landes,,44,Listenplatz 44 · unbekannt,be:bsw:list:landes:land:44,,,1
bsw,landes,,45,Listenplatz 45 · unbekannt,be:bsw:list:landes:land:45,,,1
bsw,landes,,46,Listenplatz 46 · unbekannt,be:bsw:list:landes:land:46,,,1
bsw,landes,,47,Listenplatz 47 · unbekannt,be:bsw:list:landes:land:47,,,1
bsw,landes,,48,Listenplatz 48 · unbekannt,be:bsw:list:landes:land:48,,,1
bsw,landes,,49,Listenplatz 49 · unbekannt,be:bsw:list:landes:land:49,,,1
bsw,landes,,50,Listenplatz 50 · unbekannt,be:bsw:list:landes:land:50,,,1
bsw,landes,,51,Listenplatz 51 · unbekannt,be:bsw:list:landes:land:51,,,1
bsw,landes,,52,Listenplatz 52 · unbekannt,be:bsw:list:landes:land:52,,,1
bsw,landes,,53,Listenplatz 53 · unbekannt,be:bsw:list:landes:land:53,,,1
bsw,landes,,54,Listenplatz 54 · unbekannt,be:bsw:list:landes:land:54,,,1
bsw,landes,,55,Listenplatz 55 · unbekannt,be:bsw:list:landes:land:55,,,1
bsw,landes,,56,Listenplatz 56 · unbekannt,be:bsw:list:landes:land:56,,,1
bsw,landes,,57,Listenplatz 57 · unbekannt,be:bsw:list:landes:land:57,,,1
bsw,landes,,58,Listenplatz 58 · unbekannt,be:bsw:list:landes:land:58,,,1
bsw,landes,,59,Listenplatz 59 · unbekannt,be:bsw:list:landes:land:59,,,1
bsw,landes,,60,Listenplatz 60 · unbekannt,be:bsw:list:landes:land:60,,,1
