wkr,party,partei,name,source
20,gruene,GRÜNE,Daniela Billig,https://gruene-pankow.de/team-agh26/
20,linke,LINKE,Gloria Viagra,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
20,spd,SPD,Heiko Kretschmer,https://spd.berlin/kandidatinnen/
21,cdu,CDU/CSU,David Paul,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
21,fdp,FDP,Julius Grottke,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
21,gruene,GRÜNE,Dr. Oliver Jütting,https://gruene-pankow.de/team-agh26/
21,linke,LINKE,Maximilian Schirmer,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
21,spd,SPD,Tino Schopf,https://spd.berlin/kandidatinnen/
22,cdu,CDU/CSU,Vivien-Nathalie Keilbar,https://www.cdu-charlottenburg-wilmersdorf.de/Kandidaten_p_31.html
22,gruene,GRÜNE,Jana Eva Brix,https://gruene-cw.de/wahlen-2026/unser-team-fuer-das-abgeordnetenhaus-2026/
22,linke,LINKE,Niklas Schenker,https://www.dielinke-charlottenburg-wilmersdorf.de/wahlen-2026-unsere-kandidierenden/
22,spd,SPD,Nico Kaufmann,https://spd.berlin/kandidatinnen/
23,afd,AfD,Dr. Hugh Bronson,https://www.afd-charlottenburg-wilmersdorf.online/direktkandidaten-abgeordnetenhaus
23,cdu,CDU/CSU,Ariturel Hack,https://www.cdu-charlottenburg-wilmersdorf.de/Kandidaten_p_31.html
23,gruene,GRÜNE,Corinna Balkow,https://gruene-cw.de/wahlen-2026/unser-team-fuer-das-abgeordnetenhaus-2026/
23,linke,LINKE,Dr. Enrico Brehm,https://www.dielinke-charlottenburg-wilmersdorf.de/wahlen-2026-unsere-kandidierenden/
23,spd,SPD,Clemens Wilhelm Brandt,https://spd.berlin/kandidatinnen/
24,afd,AfD,Thomas Marten,https://www.afd-charlottenburg-wilmersdorf.online/direktkandidaten-abgeordnetenhaus
24,cdu,CDU/CSU,Kevin Steuer,https://www.cdu-charlottenburg-wilmersdorf.de/Kandidaten_p_31.html
