state,election,election_l1,wkr,wkr_name,party,resp_E,resp_Z,res_l1_E,res_l1_Z,no_cand_l1,source
ST,2021,2016,18,Aschersleben,cdu,0.338201,0.376926,0.289,0.301,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,18,Aschersleben,linke,0.134261,0.117269,0.251,0.171,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,18,Aschersleben,gruene,0.041261,0.036823,0.084,0.044,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,18,Aschersleben,fdp,0.060037,0.062312,0.13,0.045,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,18,Aschersleben,others,0.106073,0.101957,0.093,0.077,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,spd,0.082546,0.068361,0.077,0.081,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,afd,0.286737,0.279693,0.321,0.297,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,cdu,0.32695,0.361133,0.258,0.28,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,linke,0.12244,0.106275,0.162,0.155,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,gruene,0.016233,0.025682,0.031,0.028,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,fdp,0.117507,0.077151,0.095,0.066,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,19,Staßfurt,others,0.047586,0.081705,0.056,0.093,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,spd,0.130267,0.090375,0.159,0.113,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,afd,0.225892,0.219677,0.217,0.238,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,cdu,0.345444,0.400829,0.308,0.327,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,linke,0.128655,0.105511,0.158,0.151,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,gruene,0.031378,0.035063,0.031,0.034,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,fdp,0.077781,0.058411,0.095,0.055,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,20,Schönebeck,others,0.060582,0.090133,0.033,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,spd,0.088563,0.072411,0.125,0.096,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,afd,0.247961,0.235411,0.311,0.273,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,cdu,0.347322,0.379354,0.281,0.292,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,linke,0.133132,0.115376,0.186,0.166,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,gruene,0.039744,0.036358,0.033,0.034,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,fdp,0.093694,0.073747,0.055,0.057,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,21,Bernburg,others,0.049585,0.087343,0.009,0.082,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,spd,0.06154,0.061512,0.117,0.093,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,afd,0.251361,0.241782,0.279,0.271,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,cdu,0.374233,0.384778,0.25,0.286,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,linke,0.176785,0.127947,0.224,0.171,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,gruene,0.032556,0.034813,0.028,0.032,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,fdp,0.049579,0.058079,0.024,0.043,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,22,Köthen,others,0.053947,0.091089,0.078,0.104,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,spd,0.0737,0.078411,0.129,0.101,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,afd,0.231461,0.223835,0.238,0.23,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,cdu,0.365377,0.391847,0.293,0.312,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,linke,0.130379,0.110441,0.142,0.148,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,gruene,0.041115,0.03881,0.041,0.04,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,fdp,0.062256,0.059859,0.042,0.046,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,23,Zerbst,others,0.095714,0.096797,0.115,0.123,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,spd,0.070959,0.077363,0.132,0.095,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,afd,0.182456,0.183073,0.224,0.216,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,cdu,0.539024,0.430591,0.336,0.361,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,linke,0.083918,0.093567,0.154,0.142,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,gruene,0.029868,0.049127,0.034,0.039,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,fdp,0.0,0.051895,0.0,0.0,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,24,Wittenberg,others,0.093775,0.114384,0.035,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,spd,0.094407,0.063507,0.093,0.086,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,afd,0.257159,0.223529,0.288,0.263,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,cdu,0.392005,0.440129,0.29,0.322,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,linke,0.116971,0.089701,0.156,0.149,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,gruene,0.038324,0.031449,0.032,0.03,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,fdp,0.0,0.052123,0.0,0.0,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,25,Jessen,others,0.101134,0.099562,0.054,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,spd,0.105185,0.082125,0.13,0.103,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,afd,0.190735,0.181022,0.255,0.225,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,cdu,0.370553,0.406783,0.249,0.287,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,linke,0.14495,0.111951,0.232,0.184,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,gruene,0.084347,0.073574,0.061,0.065,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,fdp,0.10423,0.072293,0.073,0.061,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,26,Dessau-Roßlau,others,0.0,0.072252,0.0,0.075,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,spd,0.121361,0.075035,0.119,0.101,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,afd,0.222863,0.210173,0.254,0.233,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,cdu,0.356021,0.392214,0.329,0.295,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,linke,0.106679,0.096208,0.156,0.153,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,gruene,0.048163,0.063562,0.049,0.062,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,fdp,0.06242,0.062297,0.047,0.054,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,27,Dessau-Roßlau-Wittenberg,others,0.082492,0.10051,0.046,0.102,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,spd,0.087276,0.07084,0.126,0.095,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,afd,0.26663,0.246303,0.32,0.299,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,cdu,0.352628,0.388638,0.26,0.287,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,linke,0.113836,0.098107,0.162,0.148,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,gruene,0.038406,0.038161,0.012,0.035,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,fdp,0.061235,0.055362,0.05,0.04,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,28,Bitterfeld-Wolfen,others,0.079989,0.102589,0.009,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,spd,0.089567,0.073854,0.096,0.086,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,afd,0.246457,0.236464,0.301,0.274,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,cdu,0.352101,0.384413,0.285,0.295,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,linke,0.099511,0.093562,0.175,0.159,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,gruene,0.047746,0.042321,0.038,0.041,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,fdp,0.094106,0.077726,0.063,0.062,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,29,Saalekreis,others,0.07051,0.09166,0.014,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,spd,0.08979,0.079796,0.144,0.097,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,afd,0.286297,0.265366,0.315,0.288,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,cdu,0.322899,0.367298,0.207,0.257,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,linke,0.166425,0.116575,0.214,0.189,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,gruene,0.026422,0.025065,0.035,0.028,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,fdp,0.071145,0.059105,0.043,0.04,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,30,Eisleben,others,0.037022,0.086794,0.042,0.101,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,spd,0.086718,0.078671,0.119,0.097,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,afd,0.269486,0.245499,0.303,0.281,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,cdu,0.350418,0.387442,0.27,0.275,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,linke,0.141183,0.109024,0.181,0.173,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,gruene,0.03188,0.030241,0.03,0.036,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,fdp,0.079625,0.060036,0.037,0.038,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,31,Sangerhausen,others,0.04069,0.089086,0.031,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,spd,0.085453,0.069251,0.113,0.092,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,afd,0.284854,0.258119,0.331,0.288,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,cdu,0.348543,0.386824,0.29,0.294,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,linke,0.142231,0.100309,0.171,0.153,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,gruene,0.021372,0.028999,0.033,0.031,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,fdp,0.080145,0.064885,0.061,0.054,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,32,Querfurt,others,0.037401,0.091613,0.001,0.088,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,spd,0.108457,0.07955,0.144,0.103,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,afd,0.28875,0.245099,0.324,0.295,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,cdu,0.411654,0.369304,0.239,0.271,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,linke,0.143453,0.104818,0.163,0.156,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,gruene,0.047686,0.041474,0.044,0.044,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,fdp,0.0,0.065174,0.0,0.0,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,33,Merseburg,others,0.0,0.09458,0.086,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,spd,0.087486,0.071449,0.129,0.095,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,afd,0.246804,0.228153,0.309,0.275,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,cdu,0.346829,0.381502,0.289,0.29,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,linke,0.094316,0.089835,0.16,0.151,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,gruene,0.047666,0.045267,0.036,0.039,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,fdp,0.094526,0.076622,0.077,0.062,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,34,Bad Dürrenberg-Saalekreis,others,0.082373,0.107173,0.0,0.088,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,spd,0.095188,0.081473,0.125,0.103,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,afd,0.242072,0.223484,0.311,0.263,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,cdu,0.314042,0.34437,0.23,0.232,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,linke,0.160979,0.127334,0.228,0.208,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,gruene,0.063378,0.06179,0.046,0.05,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,fdp,0.068977,0.063378,0.061,0.055,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,35,Halle I,others,0.055365,0.098171,0.0,0.089,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,spd,0.157907,0.091869,0.165,0.121,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,afd,0.1293,0.125401,0.187,0.173,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,cdu,0.269923,0.314289,0.26,0.253,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,linke,0.142331,0.137336,0.211,0.186,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,gruene,0.132181,0.150776,0.096,0.116,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,fdp,0.088098,0.075455,0.082,0.066,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,36,Halle II,others,0.08026,0.104874,0.0,0.085,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,spd,0.129511,0.09271,0.202,0.131,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,afd,0.092067,0.091297,0.131,0.124,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,cdu,0.229748,0.268297,0.239,0.227,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,linke,0.173595,0.143261,0.184,0.185,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,gruene,0.212195,0.236144,0.153,0.189,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,fdp,0.090796,0.072063,0.057,0.069,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,37,Halle III,others,0.072088,0.096228,0.034,0.075,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,spd,0.095044,0.083095,0.129,0.103,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,afd,0.21074,0.198539,0.274,0.244,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,cdu,0.385176,0.379338,0.299,0.272,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,linke,0.129955,0.111386,0.189,0.183,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,gruene,0.057112,0.056311,0.045,0.049,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,fdp,0.073385,0.076177,0.062,0.061,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,38,Halle IV,others,0.048588,0.095153,0.002,0.003,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,spd,0.231236,0.096927,0.189,0.122,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,afd,0.248514,0.252214,0.318,0.296,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,cdu,0.27666,0.373088,0.232,0.262,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,linke,0.077093,0.092308,0.165,0.155,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,gruene,0.02182,0.032634,0.04,0.034,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,fdp,0.054296,0.05836,0.056,0.044,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,39,Weißenfels,others,0.09038,0.094469,0.0,0.087,1,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,spd,0.078475,0.067755,0.103,0.091,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,afd,0.2402,0.231535,0.308,0.286,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,cdu,0.421433,0.407416,0.319,0.294,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,linke,0.092874,0.098172,0.152,0.15,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,gruene,0.032019,0.045737,0.043,0.041,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,fdp,0.056968,0.064461,0.052,0.05,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,40,Naumburg,others,0.078031,0.084925,0.022,0.002,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,spd,0.084113,0.068302,0.136,0.095,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,afd,0.270855,0.264855,0.316,0.304,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,cdu,0.26125,0.370242,0.29,0.287,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,linke,0.140434,0.10604,0.144,0.155,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,gruene,0.033882,0.031461,0.062,0.032,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,fdp,0.075367,0.064308,0.03,0.035,0,stala lt21 ergtab vergleich 2016 %
ST,2021,2016,41,Zeitz,others,0.134099,0.094792,0.023,0.002,0,stala lt21 ergtab vergleich 2016 %
BE,2023,2016,1,Mitte 1,spd,0.164991,0.152086,0.216667,0.189684,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,afd,0.040802,0.040629,0.06709,0.067576,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,cdu,0.218767,0.20606,0.163925,0.148898,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,linke,0.133102,0.128213,0.144278,0.152147,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,gruene,0.334637,0.305902,0.298705,0.265107,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,fdp,0.076306,0.080318,0.086637,0.108312,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,1,Mitte 1,others,0.031394,0.086793,0.022697,0.068276,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,spd,0.215077,0.175539,0.238529,0.190307,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,afd,0.067856,0.070656,0.120004,0.123259,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,cdu,0.249125,0.242413,0.140335,0.135433,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,linke,0.166787,0.176017,0.278638,0.263857,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,gruene,0.200451,0.19483,0.136038,0.14341,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,fdp,0.051599,0.062183,0.056282,0.067232,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,2,Mitte 2,others,0.049106,0.078363,0.030174,0.076501,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,spd,0.186496,0.184113,0.262751,0.220068,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,afd,0.04677,0.046493,0.088052,0.089293,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,cdu,0.223263,0.22237,0.157982,0.155384,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,linke,0.112749,0.124123,0.104819,0.13173,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,gruene,0.330265,0.280606,0.262249,0.24312,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,fdp,0.053208,0.061158,0.071135,0.084723,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,3,Mitte 3,others,0.047249,0.081137,0.053012,0.075683,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,spd,0.141667,0.147138,0.236666,0.213811,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,afd,0.044014,0.045508,0.083945,0.082671,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,cdu,0.158216,0.156169,0.118469,0.116,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,linke,0.175293,0.168074,0.191051,0.168282,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,gruene,0.401232,0.343244,0.242103,0.256835,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,fdp,0.034272,0.038119,0.043277,0.052173,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,4,Mitte 4,others,0.045305,0.101748,0.084489,0.110228,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,spd,0.206056,0.184064,0.261551,0.248015,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,afd,0.085941,0.084984,0.142535,0.134554,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,cdu,0.244394,0.24072,0.159342,0.158135,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,linke,0.139385,0.140699,0.134101,0.134317,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,gruene,0.225124,0.216554,0.199667,0.165659,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,fdp,0.028468,0.03155,0.048402,0.048762,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,5,Mitte 5,others,0.070632,0.10143,0.054401,0.110558,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,spd,0.161589,0.148483,0.250228,0.219303,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,afd,0.05713,0.053676,0.101986,0.097991,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,cdu,0.15027,0.147495,0.104303,0.102416,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,linke,0.210666,0.215084,0.191479,0.193383,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,gruene,0.320064,0.287311,0.244753,0.212981,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,fdp,0.027729,0.02813,0.039657,0.040531,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,6,Mitte 6,others,0.072552,0.119821,0.067593,0.133394,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,spd,0.184316,0.164019,0.31481,0.241864,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,afd,0.053967,0.056173,0.104294,0.099368,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,cdu,0.193451,0.177587,0.12058,0.120399,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,linke,0.175111,0.175759,0.169636,0.176705,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,gruene,0.301384,0.284519,0.202872,0.206456,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,fdp,0.031481,0.034941,0.041478,0.044126,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,7,Mitte 7,others,0.060291,0.107002,0.046331,0.111082,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,spd,0.171719,0.160614,0.216262,0.200166,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,afd,0.024609,0.026236,0.014044,0.053246,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,cdu,0.152868,0.142509,0.092454,0.083554,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,8,Friedrichshain-Kreuzberg 1,linke,0.15477,0.173786,0.169569,0.189735,0,SB_B07-02-03_2023.xlsx tab 3.*
