party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
cdu,landes,,63,Listenplatz 63 · unbekannt,mv:cdu:list:landes:land:63,,,1
cdu,landes,,64,Listenplatz 64 · unbekannt,mv:cdu:list:landes:land:64,,,1
cdu,landes,,65,Listenplatz 65 · unbekannt,mv:cdu:list:landes:land:65,,,1
linke,landes,,1,Simone Oldenburg,mv:linke:person:simone oldenburg,27,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,2,Hennis Herbst,mv:linke:person:hennis herbst,1,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,3,Jacqueline Bernhardt,mv:linke:person:jacqueline bernhardt,19,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,4,Christian Albrecht,mv:linke:person:christian albrecht,5,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,5,Wenke Brüdgam,mv:linke:person:wenke bruedgam,23,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,6,Michael Noetzel,mv:linke:person:michael noetzel,16,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,7,Sophie Tieding,mv:linke:person:sophie tieding,,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
linke,landes,,8,Torsten Koplin,mv:linke:person:torsten koplin,2,https://www.originalsozial.de/politik/aktuelles/detail/news/simone-oldenburg-zur-spitzenkandidatin-gewaehlt/,0
