Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Wahlbezirke am 20.09.2026 um 20:45:37 Uhr - Stimmenanzahl der Parteien
Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Wahlkreis;Wahlkreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirk;Wahlbezirksname;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;854;457;53,5;1;10;447;143;216;16;29;11;2;x;12;x;x;x;x;18;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;854;457;53,5;1;2,2;97,8;32,0;48,3;3,6;6,5;2,5;0,4;x;2,7;x;x;x;x;4,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;854;457;53,5;2;7;450;148;215;12;19;22;1;4;4;1;2;0;1;18;1;0;0;0;2;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;4;4/Barth;854;457;53,5;2;1,5;98,5;32,9;47,8;2,7;4,2;4,9;0,2;0,9;0,9;0,2;0,4;0,0;0,2;4,0;0,2;0,0;0,0;0,0;0,4;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;1482;756;51,0;1;21;735;227;361;35;52;15;6;x;10;x;x;x;x;29;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;1482;756;51,0;1;2,8;97,2;30,9;49,1;4,8;7,1;2,0;0,8;x;1,4;x;x;x;x;3,9;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;1482;756;51,0;2;16;740;226;353;30;39;28;2;12;6;3;2;0;0;29;5;1;0;0;3;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;5;5/Barth;1482;756;51,0;2;2,1;97,9;30,5;47,7;4,1;5,3;3,8;0,3;1,6;0,8;0,4;0,3;0,0;0,0;3,9;0,7;0,1;0,0;0,0;0,4;0,1;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;1245;723;58,1;1;13;710;206;384;33;31;9;10;x;8;x;x;x;x;29;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;1245;723;58,1;1;1,8;98,2;29,0;54,1;4,6;4,4;1,3;1,4;x;1,1;x;x;x;x;4,1;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;1245;723;58,1;2;10;713;218;373;34;23;8;6;8;3;0;0;1;0;28;2;2;2;4;0;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;6;6/Barth;1245;723;58,1;2;1,4;98,6;30,6;52,3;4,8;3,2;1,1;0,8;1,1;0,4;0,0;0,0;0,1;0,0;3,9;0,3;0,3;0,3;0,6;0,0;0,1;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;911;911/Briefwahl Barth, Stadt;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073009;Barth, Stadt;912;912/Briefwahl Barth, Stadt;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;376;244;64,9;1;1;243;54;148;9;7;1;4;x;4;x;x;x;x;16;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;376;244;64,9;1;0,4;99,6;22,2;60,9;3,7;2,9;0,4;1,6;x;1,6;x;x;x;x;6,6;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;376;244;64,9;2;1;243;50;141;7;11;2;4;2;1;0;0;0;0;19;1;0;0;5;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073018;Divitz-Spoldershagen;1;Divitz-Spoldershagen;376;244;64,9;2;0,4;99,6;20,6;58,0;2,9;4,5;0,8;1,6;0,8;0,4;0,0;0,0;0,0;0,0;7,8;0,4;0,0;0,0;2,1;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;711;405;57,0;1;4;401;121;187;22;9;15;7;x;21;x;x;x;x;19;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;711;405;57,0;1;1,0;99,0;30,2;46,6;5,5;2,2;3,7;1,7;x;5,2;x;x;x;x;4,7;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;711;405;57,0;2;2;403;124;183;18;6;24;7;4;5;2;0;0;0;23;3;0;1;1;1;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073025;Fuhlendorf;1;Fuhlendorf;711;405;57,0;2;0,5;99,5;30,8;45,4;4,5;1,5;6,0;1,7;1,0;1,2;0,5;0,0;0,0;0,0;5,7;0,7;0,0;0,2;0,2;0,2;0,2;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;1;1;147;55;72;5;6;2;2;x;1;x;x;x;x;4;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;1;0,7;99,3;37,4;49,0;3,4;4,1;1,4;1,4;x;0,7;x;x;x;x;2,7;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;2;2;146;49;69;4;4;10;2;1;1;0;0;0;0;6;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073042;Karnin;1;Karnin;187;148;79,1;2;1,4;98,6;33,6;47,3;2,7;2,7;6,8;1,4;0,7;0,7;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;1;4;184;43;95;12;11;4;5;x;5;x;x;x;x;9;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;1;2,1;97,9;23,4;51,6;6,5;6,0;2,2;2,7;x;2,7;x;x;x;x;4,9;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;2;4;184;43;91;11;6;5;3;1;3;1;0;0;2;14;2;0;0;1;1;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;1;1/Kenz-Küstrow;250;188;75,2;2;2,1;97,9;23,4;49,5;6,0;3,3;2,7;1,6;0,5;1,6;0,5;0,0;0,0;1,1;7,6;1,1;0,0;0,0;0,5;0,5;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;1;2;117;36;62;6;3;3;0;x;2;x;x;x;x;5;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;1;1,7;98,3;30,8;53,0;5,1;2,6;2,6;0,0;x;1,7;x;x;x;x;4,3;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;2;2;117;36;61;5;1;4;0;3;1;0;0;0;0;4;2;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073043;Kenz-Küstrow;2;2/Kenz-Küstrow;175;119;68,0;2;1,7;98,3;30,8;52,1;4,3;0,9;3,4;0,0;2,6;0,9;0,0;0,0;0,0;0,0;3,4;1,7;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073051;Löbnitz;1;Löbnitz;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073053;Lüdershagen;1;Lüdershagen;479;307;64,1;1;2;305;78;170;14;16;11;1;x;5;x;x;x;x;10;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073053;Lüdershagen;1;Lüdershagen;479;307;64,1;1;0,7;99,3;25,6;55,7;4,6;5,2;3,6;0,3;x;1,6;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073053;Lüdershagen;1;Lüdershagen;479;307;64,1;2;1;306;75;160;11;13;12;2;2;3;1;0;0;0;19;3;2;0;2;0;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073053;Lüdershagen;1;Lüdershagen;479;307;64,1;2;0,3;99,7;24,5;52,3;3,6;4,2;3,9;0,7;0,7;1,0;0,3;0,0;0,0;0,0;6,2;1,0;0,7;0,0;0,7;0,0;0,3;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;1;1/Pruchten;489;278;56,9;1;1;277;91;140;8;8;6;7;x;4;x;x;x;x;13;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;1;1/Pruchten;489;278;56,9;1;0,4;99,6;32,9;50,5;2,9;2,9;2,2;2,5;x;1,4;x;x;x;x;4,7;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;1;1/Pruchten;489;278;56,9;2;1;277;90;137;4;6;9;9;4;1;0;0;0;0;14;1;0;1;1;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;1;1/Pruchten;489;278;56,9;2;0,4;99,6;32,5;49,5;1,4;2,2;3,2;3,2;1,4;0,4;0,0;0,0;0,0;0,0;5,1;0,4;0,0;0,4;0,4;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;2;2/Pruchten;141;98;69,5;1;0;98;37;44;4;6;3;0;x;3;x;x;x;x;1;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;2;2/Pruchten;141;98;69,5;1;0,0;100,0;37,8;44,9;4,1;6,1;3,1;0,0;x;3,1;x;x;x;x;1,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;2;2/Pruchten;141;98;69,5;2;0;98;35;42;4;4;6;0;3;1;0;0;0;0;2;0;0;0;1;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073069;Pruchten;2;2/Pruchten;141;98;69,5;2;0,0;100,0;35,7;42,9;4,1;4,1;6,1;0,0;3,1;1,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;1;1/Saal;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;1;1/Saal;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;1;1/Saal;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;1;1/Saal;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;2;2/Saal;315;221;70,2;1;4;217;58;131;8;5;1;2;x;6;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;2;2/Saal;315;221;70,2;1;1,8;98,2;26,7;60,4;3,7;2,3;0,5;0,9;x;2,8;x;x;x;x;2,8;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;2;2/Saal;315;221;70,2;2;4;217;60;127;9;2;2;1;4;2;0;0;0;0;8;0;0;0;0;1;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073077;Saal;2;2/Saal;315;221;70,2;2;1,8;98,2;27,6;58,5;4,1;0,9;0,9;0,5;1,8;0,9;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;0,5;0,5;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;1;1/Trinwillershagen;749;471;62,9;1;4;467;158;221;19;21;4;16;x;5;x;x;x;x;23;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;1;1/Trinwillershagen;749;471;62,9;1;0,8;99,2;33,8;47,3;4,1;4,5;0,9;3,4;x;1,1;x;x;x;x;4,9;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;1;1/Trinwillershagen;749;471;62,9;2;4;467;163;219;19;17;8;2;5;2;0;0;0;0;27;2;1;1;1;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;1;1/Trinwillershagen;749;471;62,9;2;0,8;99,2;34,9;46,9;4,1;3,6;1,7;0,4;1,1;0,4;0,0;0,0;0,0;0,0;5,8;0,4;0,2;0,2;0,2;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;2;2/Trinwillershagen;221;147;66,5;1;0;147;44;83;6;5;1;3;x;1;x;x;x;x;4;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;2;2/Trinwillershagen;221;147;66,5;1;0,0;100,0;29,9;56,5;4,1;3,4;0,7;2,0;x;0,7;x;x;x;x;2,7;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;2;2/Trinwillershagen;221;147;66,5;2;0;147;47;78;6;4;0;2;1;1;0;0;0;0;8;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073094;Trinwillershagen;2;2/Trinwillershagen;221;147;66,5;2;0,0;100,0;32,0;53,1;4,1;2,7;0,0;1,4;0,7;0,7;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073752;Briefwahl Barth;901;901/Briefwahl Amt Barth;0;991;x;1;35;956;384;290;66;84;46;26;x;21;x;x;x;x;39;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073752;Briefwahl Barth;901;901/Briefwahl Amt Barth;0;991;x;1;3,5;96,5;40,2;30,3;6,9;8,8;4,8;2,7;x;2,2;x;x;x;x;4,1;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073752;Briefwahl Barth;901;901/Briefwahl Amt Barth;0;991;x;2;32;959;416;279;55;60;57;9;12;12;6;0;0;0;39;8;0;1;2;2;1;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5352;Barth;13073752;Briefwahl Barth;901;901/Briefwahl Amt Barth;0;991;x;2;3,2;96,8;43,4;29,1;5,7;6,3;5,9;0,9;1,3;1,3;0,6;0,0;0,0;0,0;4,1;0,8;0,0;0,1;0,2;0,2;0,1;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073036;Groß Kordshagen;1;Groß Kordshagen;249;172;69,1;1;0;172;44;96;4;8;5;1;x;5;x;x;x;x;9;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073036;Groß Kordshagen;1;Groß Kordshagen;249;172;69,1;1;0,0;100,0;25,6;55,8;2,3;4,7;2,9;0,6;x;2,9;x;x;x;x;5,2;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073036;Groß Kordshagen;1;Groß Kordshagen;249;172;69,1;2;0;172;43;94;3;11;4;0;4;0;0;0;0;0;11;2;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073036;Groß Kordshagen;1;Groß Kordshagen;249;172;69,1;2;0,0;100,0;25,0;54,7;1,7;6,4;2,3;0,0;2,3;0,0;0,0;0,0;0,0;0,0;6,4;1,2;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073041;Jakobsdorf;1;Jakobsdorf;388;255;65,7;1;5;250;63;137;14;16;4;1;x;7;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073041;Jakobsdorf;1;Jakobsdorf;388;255;65,7;1;2,0;98,0;25,2;54,8;5,6;6,4;1,6;0,4;x;2,8;x;x;x;x;3,2;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073041;Jakobsdorf;1;Jakobsdorf;388;255;65,7;2;5;250;69;132;13;12;3;1;2;2;0;0;0;0;10;3;0;2;0;1;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073041;Jakobsdorf;1;Jakobsdorf;388;255;65,7;2;2,0;98,0;27,6;52,8;5,2;4,8;1,2;0,4;0,8;0,8;0,0;0,0;0,0;0,0;4,0;1,2;0,0;0,8;0,0;0,4;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073054;Lüssow;1;Lüssow;0;0;x;1;0;0;0;0;0;0;0;0;x;0;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073054;Lüssow;1;Lüssow;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073054;Lüssow;1;Lüssow;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 20:45:37;P;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073054;Lüssow;1;Lüssow;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:45:37;A;73;Vorpommern-Rügen;25;Vorpommern-Rügen III - Stralsund I;5358;Niepars;13073060;Niepars;1;1/Niepars;1044;666;63,8;1;11;655;167;388;24;30;8;11;x;12;x;x;x;x;15;x;x;x;x;x;x;x;x
